worms						Rosecchi, E. 1987. L’ alimentation de <i>Diplodus annularis, Diplodus sargus, Diplodus vulgaris</i> et <i>Sparus aurata</i> (Pisces, Sparidae) dans le Golfe du Lion et les lagunes littorales. Rev. Trav. Inst. Pêches Marit. 49:125-141.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Rosecchi, E. and Y. Nouaze. 1987. Comparaison de cinq indices alimentaires utilisés dans l’analyse des contenus stomacaux. Rev. Trav. Inst. Pêches Marit. 49:111-123.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Rosenthal, R.J. 1980. Shallow water fish assemblages in the northeastern Gulf of Alaska: habitat evaluation, species composition, abundance, spatial distribution and trophic interaction. Unpubl. manuscr., 84 p. Alaska Coastal Research.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Rossi, L.M. 2001. Ontogenetic diet shifts in a neotropical catfish, <i>Sorubim lima</i> (Schneider) from the River Paraná system. Fish. Manage. Ecol. 8(1):141-152.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Roux, C. 1990. Trachinidae. p. 893-895. In J.C. Quero, J.C. Hureau, C. Karrer, A. Post and L. Saldanha (eds.) Check-list of the fishes of the eastern tropical Atlantic (CLOFETA). JNICT, Lisbon; SEI, Paris; and UNESCO, Paris. Vol. 2.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Ruban, G.I. 2005. The Siberian sturgeon, <i>Acipenser baerii</i> Brandt: species structure and ecology. World Sturgeon Conservation Society, Special Publication No. 1. 203 p.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Ruban, G.I. and L.A. Konoplya. 1994. Diet of Siberian sturgeon, <i>Acipenser baeri</i>, in the Indigirka and Kolyma Rivers. J. Ichthyol 34(5):154-158.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Russell, B.C. 1983. The food and feeding habits of rocky reef fish of north-eastern New Zealand. N.Z. J. Mar. Freshwat. Res. 17(2):121-145.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Russell, B.C. 1985. Revision of the Indo-Pacific labrid fish genus <i>Suezichthys</i>, with descriptions of four new species. Indo-Pac. Fish. (2):21 p.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Russell, B.C. 1988. Revision of the labrid fish genus <i>Pseudolabrus</i> and allied genera. Rec. Aust. Mus. (Suppl. 9):1-72.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Russell, B.C. 1990. FAO Species Catalogue. Vol. 12. Nemipterid fishes of the world. (Threadfin breams, whiptail breams, monocle breams, dwarf monocle breams, and coral breams). Family Nemipteridae. An annotated and illustrated catalogue of nemipterid species known to date. FAO Fish. Synop. 125(12):149p. Rome: FAO.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Ryan, P.A. 1986. Seasonal and size-related changes in the food of the short-finned eel, <i>Anguilla australis</i> in Lake Ellesmere, Canterbury, New Zealand. Environ. Biol. Fish. 15(1):47-58.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Sadovy, Y. and A.S. Cornish. 2000. Reef fishes of Hong Kong. Hong Kong University Press, Hong Kong. 321 p.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Sala, E. and E. Ballesteros. 1997. Partitioning of space and food resources by three fish genus <i>Diplodus</i> (Sparidae) in a Mediterranean rocky infralittoral ecosystem. Mar. Ecol. Prog. Ser. 152:273-283.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Saldanha, L. 1986. Heterenchelyidae. p. 545-547. In P.J.P. Whitehead, M.-L. Bauchot, J.-C. Hureau, J. Nielsen and E. Tortonese (eds.) Fishes of the north-eastern Atlantic and the Mediterranean. UNESCO, Paris. Vol. 2.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Salini, J.P., S.J.M. Blaber and D.T. Brewer. 1994. Diets of trawled predatory fish of the Gulf of Carpentaria, Australia, with particular reference to predation on prawns. Aust. J. Mar. Freshwat. Res. 45(3):397-411.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Sánchez-Velasco, L., I. Contreras-Arredondo and G. Esqueda-Escárcega. 1999. Diet composition of <>Euthynnus lineatus</> and <>Auxis</> sp. Larvae (Pisces: Scombridae) in the Gulf of California. Bull. Mar. Sci. 65(3):687-698.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Sano, M. and J.T. Moyer. 1985. Bathymetric distribution and feeding habits of two sympatric cheilodactylid fishes at Miyake-jima, Japan. Jap. J. Ichthyol. 32(2):239-247.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Sano, M., M. Shimizu and Y. Nose. 1984. Food habits of teleostean reef fishes in Okinawa Island, southern Japan. University of Tokyo Bulletin, no. 25. v,128p. University of Tokyo Press, Tokyo, Japan. 128 p.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Sardiña, P. and A.L. Cazorla. 2005. Trophic ecology of the whitemouth croaker, <i>Micropogonias furnieri</i> (Pisces: Sciaenidae), in south-western Atlantic waters. J. Mar. Biol. Ass. U.K. 85:504-413.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Sarno, B., C.W. Glass and G.W. Smith. 1994. Differences in diet and behaviour of sympatric saithe and pollack in a Scottish sea loch. J. Fish Biol. 45(Suppl.A):1-11.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Sasaki, K. 2001. Sciaenidae. Croakers (drums). p.3117-3174. In K.E. Carpenter and V.H. Niem (eds.) FAO species identification guide for fishery purposes. The living marine resources of the Western Central Pacific. Volume 5. Bony fishes part 3 (Menidae to Pomacentridae). Rome, FAO. pp. 2791-3380.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Savinykh, V.F. 1994. Diet of the Pacific pomfret, <i>Brama japonica</i>. J. Ichthyol. 34(1):107-116.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Sayer, M.D.J., R.N. Gibson and R.J.A. Atkinson. 1995. Growth, diet and condition of goldsinny on the west coast of Scotland. J. Fish Biol. 46(2):317-340.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Sazima, I. 1986. Similarities in feeding behaviour between some marine and freshwater fishes in two tropical communities. J. Fish Biol. 29:53-65.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Sazima, I., F.A. Machado and J. Zuanon. 2000. Natural history of <i>Scoloplax empousa</i> (Scoloplacidae), a minute spiny catfish from the Pantanal wetlands in western Brazil. Ichthyol. Explor. Freshwat. 11(1):89-95.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Sazonov, Y.I. and T. Iwamoto. 1992. Grenadiers (Pisces, Gadiformes) of the Nazca and Sala y Gomez ridges, southeastern Pacific. Proc. Calif. Acad. Sci. 48(2):27-95.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Schintu, P., M. Passariello, A. Belluscio and G.D. Ardizzone. 1994. Growth and diet of <i>Bothus podas</i> (Pisces: Bothidae) in the Central Mediterranean Sea. Sci. Mar. 58, 359-361.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Schuster, W.H. 1960. Synopsis of biological data on milkfish <i>Chanos chanos</i> (Forsskål), 1775. FAO Fish. Biol. Synop. (4):pag. var.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Scott, T.D., C.J.M. Glover and R.V. Southcott. 1974. The marine and freshwater fishes of South Australia. A.B. James, Government Printer, South Australia. 2nd ed. 392 p.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Scott, W.B. and E.J. Crossman. 1973. Freshwater fishes of Canada. Bull. Fish. Res. Board Can. 184:1-966.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Scott, W.B. and M.G. Scott. 1988. Atlantic fishes of Canada. Can. Bull. Fish. Aquat. Sci. 219:731 p.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Senta, T., M. Kimura and T. Kanbara. 1993. Predation of fishes on open-ocean species of sea-skaters (<i>Halobates</i> spp.). Jap. J. Ichthyol. 40(2):193-198.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Serajuddin, M., A.A. Khan and S. Mustafa. 1998. Food and feeding habits of the spiny eel, <i>Mastacembelus armatus</i>. Asian Fish. Sci. 11(3-4):271-278.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Serajuddin, M. and R. Ali. 2005. Food and feeding habits of striped spiny eel, <i>Macrognathus pancalus</i> (Hamilton). Indian J. Fish. 52(1):81-86.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Sergipense, S., E.P. Caramaschi and I. Sazima. 1999. Morfologia e hábitos alimentares de duas espécies de Engraulidae (Teleostei, Clupeiformes) na Baía de Sepetiba, Rio de Janeiro. Rev. Bras. Oceanogr. 47(2):173-188.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Setran, A.C. and D.W. Behrens. 1993. Transitional ecological requirements for early juveniles of two sympatric stichaeid fishes, <i>Cebidichthys violaceus</i> and <i>Xiphister mucosus</i>. Environ. Biol. Fish. 37(4):381-395.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Shiogaki, M. 1981. Life history of the gobiid fish <i>Pterogobius zacalles</i>. Jap. J. Ichthyol. 28(1):70-79.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Sierra, L.M., R. Claro and O.A. Popova. 1994. Alimentacion y relaciones tróficas. p. 263-284. In Rodolfo Claro (ed.) Ecología de los Peces Marinos de Cuba. Instituto de Oceanología Academia de Ciencias de Cuba and Centro de Investigaciones de Quintana Roo, Mexico.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Sinis, A.I. 2004. First documented record of <i>Lampris guttatus</i> (Brünnich, 1788) opah, in Greek seas. J. Biol. Res. 2:101-104.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Sipko, L.L. and Y.F. Malyshev. 1975. Feeding of lake minnow in reservoirs of the western Siberia. Novosibirsk: Nauka. Biological Resources of Western Siberia and Their Conservation. Materials of Scientific Conference of Young Scientists. 53-54 p.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Sirimongkonthaworn, R. and C.H. Fernando. 1994. Biology of <i>Clupeichthys aesarnensis</i> (Clupeidae) in Ubolratana Reservoir, Thailand, with special reference to food and feeding habits. Int. Rev. Ges. Hydrobiol. 79(1):95-112.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Skelton, P.H. 1991. Pseudocrenilabrus. p. 394-398. In J. Daget, J.-P. Gosse, G.G. Teugels and D.F.E. Thys van den Audenaerde (eds.) Check-list of the freshwater fishes of Africa (CLOFFA). ISNB, Brussels; MRAC, Tervuren; and ORSTOM, Paris. Vol. 4.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Skelton, P.H. 1993. A complete guide to the freshwater fishes of southern Africa. Southern Book Publishers. 388 p.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Smale, M.J. and P.D. Cowley. 1992. The feeding ecology of skates (Batoidea: Rajidae) off the Cape South coast, South Africa. S. Afr. J. mar. Sci. 12:823-834.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Smith, C.L. 1997. National Audubon Society field guide to tropical marine fishes of the Caribbean, the Gulf of Mexico, Florida, the Bahamas, and Bermuda. Alfred A. Knopf, Inc., New York. 720 p.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Smith, D.G. and P.H.J. Castle. 1990. Synaphobranchidae. p. 195-198. In J.C. Quero, J.C. Hureau, C. Karrer, A. Post and L. Saldanha (eds.) Check-list of the fishes of the eastern tropical Atlantic (CLOFETA). JNICT, Lisbon; SEI, Paris; and UNESCO, Paris. Vol. 1.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Smith, J.L.B. and M.M. Smith. 1986. Sparidae. p. 580-594. In M.M. Smith and P.C. Heemstra (eds.) Smiths' sea fishes. Springer-Verlag, Berlin.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Smith, K.R., D.A. Somerton, M.-S. Yang and D.G. Nichol. 2004. Distribution and biology of prowfish (<i>Zaprora silenus</i>) in northeast Pacific. Fish. Bull. 102:168-178.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Smith, M.M. and M.-L. Bauchot. 1984. Cheilodactylidae. In W. Fischer and G. Bianchi (eds.) FAO species identification sheets for fishery purposes. Western Indian Ocean; (Fishing Area 51). Food and Agricultural Organization of the United Nations, vols. 1-6:pag. var.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Smith, R.L., A.C. Paulson and J.R. Rose. 1978. Food and feeding relationships in the benthic and demersal fishes of the Gulf of Alaska and Bering Sea. In Environmetal Assessment of the Alaskan Continental Shelf, Final Reports, Biological Studies!:33-107. U.S. Dep. Commer., Natl Oceanic Atmos. Admin. Environ. Res. Lab., Boulder, Colo.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Smith-Vaniz, W.F. 1995. Carangidae. Jureles, pámpanos, cojinúas, zapateros, cocineros, casabes, macarelas, chicharros, jorobados, medregales, pez pilota. p. 940-986. In W. Fischer, F. Krupp, W. Schneider, C. Sommer, K.E. Carpenter and V. Niem (eds.) Guia FAO para Identification de Especies para lo Fines de la Pesca. Pacifico Centro-Oriental. 3 Vols. FAO, Rome.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Soares, L.S.H. 1989. Alimentação de <i>Isopisthus parvipinnis</i> (Teleostei: Sciaenidae) na Baía de Santos, São Paulo. Boletim do Instituto de Oceanografia, 37(2):95-105.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Soares, L.S.H., C.L.B. Rossi-Wongtchowski, C.L. Bianco, L.M.C. Álvares, E.Y. Muto and M.A. Gasalla. 1992. Grupos tróficos de peixes demersais da plataforma continental interna de Ubatuba, Brasil. I. Chondrichthyes. Boletim do Instituto de Oceanografia, 40(1/2):79-85.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Sokolov, L.I. and L.S. Berdicheskii. 1989. Acipenseridae. p. 150-153. In J. Holcík (ed.) The freshwater fishes of Europe. Vol. 1, Part II. General introduction to fishes Acipenseriformes. AULA-Verlag Wiesbaden. 469 p.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Somasekharan Nair, K.V. 1980. Food and feeding habits of <i>Johnieops sina</i> (Cuvier). Indian J. Fish. 27(1-2):24-34.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Sommer, C., W. Schneider and J.-M. Poutiers. 1996. FAO species identification field guide for fishery purposes. The living marine resources of Somalia. FAO, Rome. 376 p.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Spanovskaya, V.D., V.A. Grigorash, T.V. Lebedeva and V.A. Rekubratskiy. 1980. On the dynamics of feeding of young fish from Mozhaysk Reservoir in various years. J. Ichthyol. 20(1):74-83.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Spataru, P. and M. Gophen. 1985. Food composition of the barbel <i>Tor canis</i> (Cyprinidae) and its role in the Lake Kinneret ecosystem. Environ. Biol. Fish. 14(4):295-301.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Spataru, P. and M. Gophen. 1987. The food and benthophagous feeding habits of <i>Barbus longiceps</i> (Cyprinidae) in lake Kinneret (Israel). Arch. Hydrobiol. 110(3):331-337.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
worms						Spataru, P. and M. Zorn. 1978. Food and feeding habits of <i>Tilapia aurea</i> (Steindachner) (Cichlidae) in Lake Kinneret (Israel). Aquaculture 13(1):67-79.	Froese, R. and D. Pauly. Editors. 2016. FishBase. World Wide Web electronic publication. www.fishbase.org, version (10/2016). Accessed at <https://github.com/globalbioticinteractions/fishbase/archive/7e67537c10ab6def64e0e7aa7953af28f6198d2a.zip> on 24 Apr 2017.
